01:33:56.237 | V |                      | ArgumentsFromParametersFile.OnBuildCreated (150)
01:33:59.326 | D | ExecutePolaris       |         "Name": "",
01:33:59.326 | D | ExecutePolaris       |         "Results": {
01:33:59.326 | D | ExecutePolaris       |           "automountServiceAccountToken": {
01:33:59.327 | D | ExecutePolaris       |             "ID": "automountServiceAccountToken",
01:33:59.327 | D | ExecutePolaris       |             "Message": "The ServiceAccount will be automounted",
01:33:59.327 | D | ExecutePolaris       |             "Details": null,
01:33:59.327 | D | ExecutePolaris       |             "Success": false,
01:33:59.328 | D | ExecutePolaris       |             "Severity": "warning",
01:33:59.328 | D | ExecutePolaris       |             "Category": "Security",
01:33:59.328 | D | ExecutePolaris       |             "Mutations": null
01:33:59.328 | D | ExecutePolaris       |           },
01:33:59.328 | D | ExecutePolaris       |           "hostIPCSet": {
01:33:59.329 | D | ExecutePolaris       |             "ID": "hostIPCSet",
01:33:59.329 | D | ExecutePolaris       |             "Message": "Host IPC is not configured",
01:33:59.329 | D | ExecutePolaris       |             "Details": null,
01:33:59.329 | D | ExecutePolaris       |             "Success": true,
01:33:59.329 | D | ExecutePolaris       |             "Severity": "danger",
01:33:59.330 | D | ExecutePolaris       |             "Category": "Security",
01:33:59.330 | D | ExecutePolaris       |             "Mutations": null
01:33:59.330 | D | ExecutePolaris       |           },
01:33:59.330 | D | ExecutePolaris       |           "hostNetworkSet": {
01:33:59.330 | D | ExecutePolaris       |             "ID": "hostNetworkSet",
01:33:59.331 | D | ExecutePolaris       |             "Message": "Host network is not configured",
01:33:59.331 | D | ExecutePolaris       |             "Details": null,
01:33:59.331 | D | ExecutePolaris       |             "Success": true,
01:33:59.331 | D | ExecutePolaris       |             "Severity": "danger",
01:33:59.331 | D | ExecutePolaris       |             "Category": "Security",
01:33:59.332 | D | ExecutePolaris       |             "Mutations": null
01:33:59.332 | D | ExecutePolaris       |           },
01:33:59.332 | D | ExecutePolaris       |           "hostPIDSet": {
01:33:59.332 | D | ExecutePolaris       |             "ID": "hostPIDSet",
01:33:59.332 | D | ExecutePolaris       |             "Message": "Host PID is not configured",
01:33:59.333 | D | ExecutePolaris       |             "Details": null,
01:33:59.333 | D | ExecutePolaris       |             "Success": true,
01:33:59.333 | D | ExecutePolaris       |             "Severity": "danger",
01:33:59.333 | D | ExecutePolaris       |             "Category": "Security",
01:33:59.333 | D | ExecutePolaris       |             "Mutations": null
01:33:59.334 | D | ExecutePolaris       |           },
01:33:59.334 | D | ExecutePolaris       |           "hostPathSet": {
01:33:59.334 | D | ExecutePolaris       |             "ID": "hostPathSet",
01:33:59.334 | D | ExecutePolaris       |             "Message": "HostPath volumes are not configured",
01:33:59.334 | D | ExecutePolaris       |             "Details": null,
01:33:59.335 | D | ExecutePolaris       |             "Success": true,
01:33:59.335 | D | ExecutePolaris       |             "Severity": "warning",
01:33:59.335 | D | ExecutePolaris       |             "Category": "Security",
01:33:59.335 | D | ExecutePolaris       |             "Mutations": null
01:33:59.335 | D | ExecutePolaris       |           },
01:33:59.336 | D | ExecutePolaris       |           "hostProcess": {
01:33:59.336 | D | ExecutePolaris       |             "ID": "hostProcess",
01:33:59.336 | D | ExecutePolaris       |             "Message": "Privileged access to the host check is valid",
01:33:59.336 | D | ExecutePolaris       |             "Details": null,
01:33:59.336 | D | ExecutePolaris       |             "Success": true,
01:33:59.337 | D | ExecutePolaris       |             "Severity": "warning",
01:33:59.337 | D | ExecutePolaris       |             "Category": "Security",
01:33:59.337 | D | ExecutePolaris       |             "Mutations": null
01:33:59.337 | D | ExecutePolaris       |           },
01:33:59.337 | D | ExecutePolaris       |           "missingNetworkPolicy": {
01:33:59.337 | D | ExecutePolaris       |             "ID": "missingNetworkPolicy",
01:33:59.338 | D | ExecutePolaris       |             "Message": "A NetworkPolicy should match pod labels and contain applied egress and ingress rules",
01:33:59.338 | D | ExecutePolaris       |             "Details": null,
01:33:59.338 | D | ExecutePolaris       |             "Success": false,
01:33:59.338 | D | ExecutePolaris       |             "Severity": "warning",
01:33:59.338 | D | ExecutePolaris       |             "Category": "Security",
01:33:59.339 | D | ExecutePolaris       |             "Mutations": null
01:33:59.339 | D | ExecutePolaris       |           },
01:33:59.339 | D | ExecutePolaris       |           "priorityClassNotSet": {
01:33:59.339 | D | ExecutePolaris       |             "ID": "priorityClassNotSet",
01:33:59.340 | D | ExecutePolaris       |             "Message": "Priority class should be set",
01:33:59.340 | D | ExecutePolaris       |             "Details": null,
01:33:59.340 | D | ExecutePolaris       |             "Success": false,
01:33:59.340 | D | ExecutePolaris       |             "Severity": "warning",
01:33:59.341 | D | ExecutePolaris       |             "Category": "Reliability",
01:33:59.341 | D | ExecutePolaris       |             "Mutations": null
01:33:59.341 | D | ExecutePolaris       |           },
01:33:59.341 | D | ExecutePolaris       |           "procMount": {
01:33:59.342 | D | ExecutePolaris       |             "ID": "procMount",
01:33:59.342 | D | ExecutePolaris       |             "Message": "The default /proc masks are set up to reduce attack surface, and should be required",
01:33:59.342 | D | ExecutePolaris       |             "Details": null,
01:33:59.342 | D | ExecutePolaris       |             "Success": true,
01:33:59.342 | D | ExecutePolaris       |             "Severity": "warning",
01:33:59.343 | D | ExecutePolaris       |             "Category": "Security",
01:33:59.343 | D | ExecutePolaris       |             "Mutations": null
01:33:59.343 | D | ExecutePolaris       |           },
01:33:59.343 | D | ExecutePolaris       |           "topologySpreadConstraint": {
01:33:59.344 | D | ExecutePolaris       |             "ID": "topologySpreadConstraint",
01:33:59.344 | D | ExecutePolaris       |             "Message": "Pod should be configured with a valid topology spread constraint",
01:33:59.344 | D | ExecutePolaris       |             "Details": null,
01:33:59.344 | D | ExecutePolaris       |             "Success": false,
01:33:59.344 | D | ExecutePolaris       |             "Severity": "warning",
01:33:59.345 | D | ExecutePolaris       |             "Category": "Reliability",
01:33:59.345 | D | ExecutePolaris       |             "Mutations": null
01:33:59.345 | D | ExecutePolaris       |           }
01:33:59.345 | D | ExecutePolaris       |         },
01:33:59.345 | D | ExecutePolaris       |         "ContainerResults": [
01:33:59.346 | D | ExecutePolaris       |           {
01:33:59.346 | D | ExecutePolaris       |             "Name": "sec-ctx-demo",
01:33:59.346 | D | ExecutePolaris       |             "Results": {
01:33:59.346 | D | ExecutePolaris       |               "cpuLimitsMissing": {
01:33:59.346 | D | ExecutePolaris       |                 "ID": "cpuLimitsMissing",
01:33:59.347 | D | ExecutePolaris       |                 "Message": "CPU limits should be set",
01:33:59.347 | D | ExecutePolaris       |                 "Details": null,
01:33:59.347 | D | ExecutePolaris       |                 "Success": false,
01:33:59.347 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.347 | D | ExecutePolaris       |                 "Category": "Efficiency",
01:33:59.348 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.348 | D | ExecutePolaris       |               },
01:33:59.348 | D | ExecutePolaris       |               "cpuRequestsMissing": {
01:33:59.348 | D | ExecutePolaris       |                 "ID": "cpuRequestsMissing",
01:33:59.348 | D | ExecutePolaris       |                 "Message": "CPU requests are set",
01:33:59.349 | D | ExecutePolaris       |                 "Details": null,
01:33:59.349 | D | ExecutePolaris       |                 "Success": true,
01:33:59.349 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.349 | D | ExecutePolaris       |                 "Category": "Efficiency",
01:33:59.349 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.350 | D | ExecutePolaris       |               },
01:33:59.350 | D | ExecutePolaris       |               "dangerousCapabilities": {
01:33:59.350 | D | ExecutePolaris       |                 "ID": "dangerousCapabilities",
01:33:59.350 | D | ExecutePolaris       |                 "Message": "Container does not have any dangerous capabilities",
01:33:59.350 | D | ExecutePolaris       |                 "Details": null,
01:33:59.351 | D | ExecutePolaris       |                 "Success": true,
01:33:59.351 | D | ExecutePolaris       |                 "Severity": "danger",
01:33:59.351 | D | ExecutePolaris       |                 "Category": "Security",
01:33:59.351 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.351 | D | ExecutePolaris       |               },
01:33:59.351 | D | ExecutePolaris       |               "hostPortSet": {
01:33:59.352 | D | ExecutePolaris       |                 "ID": "hostPortSet",
01:33:59.352 | D | ExecutePolaris       |                 "Message": "Host port is not configured",
01:33:59.352 | D | ExecutePolaris       |                 "Details": null,
01:33:59.352 | D | ExecutePolaris       |                 "Success": true,
01:33:59.352 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.353 | D | ExecutePolaris       |                 "Category": "Security",
01:33:59.353 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.353 | D | ExecutePolaris       |               },
01:33:59.353 | D | ExecutePolaris       |               "insecureCapabilities": {
01:33:59.353 | D | ExecutePolaris       |                 "ID": "insecureCapabilities",
01:33:59.354 | D | ExecutePolaris       |                 "Message": "Container should not have insecure capabilities",
01:33:59.354 | D | ExecutePolaris       |                 "Details": null,
01:33:59.354 | D | ExecutePolaris       |                 "Success": false,
01:33:59.354 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.355 | D | ExecutePolaris       |                 "Category": "Security",
01:33:59.355 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.355 | E | ExecutePolaris       | 
01:33:59.355 | D | ExecutePolaris       |               },
01:33:59.355 | E | ExecutePolaris       | 
01:33:59.356 | D | ExecutePolaris       |               "linuxHardening": {
01:33:59.356 | E | ExecutePolaris       | 🚀 Upload your Polaris findings to Fairwinds Insights to see remediation advice, add teammates, integrate with Slack or Jira, and more:
01:33:59.356 | D | ExecutePolaris       |                 "ID": "linuxHardening",
01:33:59.356 | E | ExecutePolaris       | 
01:33:59.356 | D | ExecutePolaris       |                 "Message": "Use one of AppArmor, Seccomp, SELinux, or dropping Linux Capabilities to restrict containers using unwanted privileges",
01:33:59.357 | E | ExecutePolaris       | ❯ polaris audit --audit-path ./Manifests/ --set-exit-code-on-danger --set-exit-code-below-score 90 --upload-insights --cluster-name=my-cluster
01:33:59.357 | D | ExecutePolaris       |                 "Details": null,
01:33:59.357 | E | ExecutePolaris       | 
01:33:59.357 | D | ExecutePolaris       |                 "Success": false,
01:33:59.357 | E | ExecutePolaris       | time="2025-02-13T01:33:59Z" level=info msg="1 danger items found in audit"
01:33:59.358 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.358 | D | ExecutePolaris       |                 "Category": "Security",
01:33:59.358 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.358 | D | ExecutePolaris       |               },
01:33:59.358 | D | ExecutePolaris       |               "livenessProbeMissing": {
01:33:59.359 | D | ExecutePolaris       |                 "ID": "livenessProbeMissing",
01:33:59.359 | D | ExecutePolaris       |                 "Message": "Liveness probe should be configured",
01:33:59.359 | D | ExecutePolaris       |                 "Details": null,
01:33:59.359 | D | ExecutePolaris       |                 "Success": false,
01:33:59.360 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.360 | D | ExecutePolaris       |                 "Category": "Reliability",
01:33:59.360 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.360 | D | ExecutePolaris       |               },
01:33:59.360 | D | ExecutePolaris       |               "memoryLimitsMissing": {
01:33:59.361 | D | ExecutePolaris       |                 "ID": "memoryLimitsMissing",
01:33:59.361 | D | ExecutePolaris       |                 "Message": "Memory limits should be set",
01:33:59.361 | D | ExecutePolaris       |                 "Details": null,
01:33:59.361 | D | ExecutePolaris       |                 "Success": false,
01:33:59.361 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.361 | D | ExecutePolaris       |                 "Category": "Efficiency",
01:33:59.362 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.362 | D | ExecutePolaris       |               },
01:33:59.362 | D | ExecutePolaris       |               "memoryRequestsMissing": {
01:33:59.362 | D | ExecutePolaris       |                 "ID": "memoryRequestsMissing",
01:33:59.363 | D | ExecutePolaris       |                 "Message": "Memory requests are set",
01:33:59.363 | D | ExecutePolaris       |                 "Details": null,
01:33:59.363 | D | ExecutePolaris       |                 "Success": true,
01:33:59.363 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.363 | D | ExecutePolaris       |                 "Category": "Efficiency",
01:33:59.363 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.364 | D | ExecutePolaris       |               },
01:33:59.364 | D | ExecutePolaris       |               "notReadOnlyRootFilesystem": {
01:33:59.364 | D | ExecutePolaris       |                 "ID": "notReadOnlyRootFilesystem",
01:33:59.364 | D | ExecutePolaris       |                 "Message": "Filesystem should be read only",
01:33:59.365 | D | ExecutePolaris       |                 "Details": null,
01:33:59.365 | D | ExecutePolaris       |                 "Success": false,
01:33:59.365 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.365 | D | ExecutePolaris       |                 "Category": "Security",
01:33:59.365 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.366 | D | ExecutePolaris       |               },
01:33:59.366 | D | ExecutePolaris       |               "privilegeEscalationAllowed": {
01:33:59.366 | D | ExecutePolaris       |                 "ID": "privilegeEscalationAllowed",
01:33:59.366 | D | ExecutePolaris       |                 "Message": "Privilege escalation not allowed",
01:33:59.366 | D | ExecutePolaris       |                 "Details": null,
01:33:59.367 | D | ExecutePolaris       |                 "Success": true,
01:33:59.367 | D | ExecutePolaris       |                 "Severity": "danger",
01:33:59.367 | D | ExecutePolaris       |                 "Category": "Security",
01:33:59.367 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.367 | D | ExecutePolaris       |               },
01:33:59.368 | D | ExecutePolaris       |               "pullPolicyNotAlways": {
01:33:59.368 | D | ExecutePolaris       |                 "ID": "pullPolicyNotAlways",
01:33:59.368 | D | ExecutePolaris       |                 "Message": "Image pull policy should be \"Always\"",
01:33:59.368 | D | ExecutePolaris       |                 "Details": null,
01:33:59.368 | D | ExecutePolaris       |                 "Success": false,
01:33:59.369 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.369 | D | ExecutePolaris       |                 "Category": "Reliability",
01:33:59.369 | D | ExecutePolaris       |                 "Mutations": [
01:33:59.369 | D | ExecutePolaris       |                   {
01:33:59.370 | D | ExecutePolaris       |                     "Path": "/spec/containers/0/imagePullPolicy",
01:33:59.370 | D | ExecutePolaris       |                     "Op": "add",
01:33:59.370 | D | ExecutePolaris       |                     "Value": "Always",
01:33:59.370 | D | ExecutePolaris       |                     "Comment": ""
01:33:59.370 | D | ExecutePolaris       |                   }
01:33:59.371 | D | ExecutePolaris       |                 ]
01:33:59.371 | D | ExecutePolaris       |               },
01:33:59.371 | D | ExecutePolaris       |               "readinessProbeMissing": {
01:33:59.371 | D | ExecutePolaris       |                 "ID": "readinessProbeMissing",
01:33:59.371 | D | ExecutePolaris       |                 "Message": "Readiness probe should be configured",
01:33:59.372 | D | ExecutePolaris       |                 "Details": null,
01:33:59.372 | D | ExecutePolaris       |                 "Success": false,
01:33:59.372 | D | ExecutePolaris       |                 "Severity": "warning",
01:33:59.372 | D | ExecutePolaris       |                 "Category": "Reliability",
01:33:59.372 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.373 | D | ExecutePolaris       |               },
01:33:59.373 | D | ExecutePolaris       |               "runAsPrivileged": {
01:33:59.373 | D | ExecutePolaris       |                 "ID": "runAsPrivileged",
01:33:59.373 | D | ExecutePolaris       |                 "Message": "Not running as privileged",
01:33:59.373 | D | ExecutePolaris       |                 "Details": null,
01:33:59.374 | D | ExecutePolaris       |                 "Success": true,
01:33:59.374 | D | ExecutePolaris       |                 "Severity": "danger",
01:33:59.374 | D | ExecutePolaris       |                 "Category": "Security",
01:33:59.374 | D | ExecutePolaris       |                 "Mutations": null
01:33:59.374 | D | ExecutePolaris       |               },
01:33:59.375 | D | ExecutePolaris       |               "runAsRootAllowed": {
01:33:59.375 | D | ExecutePolaris       |                 "ID": "runAsRootAllowed",
01:33:59.375 | D | ExecutePolaris       |                 "Message": "Is not allowed to run as root",
01:33:59.375 | D | ExecutePolaris       |                 "Details": null,
01:33:59.375 | D | ExecutePolaris       |                 "Success": true,
01:33:59.376 | D | ExecutePolaris       |                 "Severity": "danger",
01:33:59.376 | D | ExecutePolaris       |                 "Category": "Security",
